C:\SDV\Data\IMG\center_2024_11_19_17_52_29_190.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_29_190.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_29_190.jpg, 0, 0, 0, 8.05368E-05
C:\SDV\Data\IMG\center_2024_11_19_17_52_29_292.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_29_292.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_29_292.jpg, 0, 0, 0, 8.198372E-05
C:\SDV\Data\IMG\center_2024_11_19_17_52_29_395.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_29_395.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_29_395.jpg, 0, 0.0549489, 0, 0.01673435
C:\SDV\Data\IMG\center_2024_11_19_17_52_29_497.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_29_497.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_29_497.jpg, 0, 0.3608754, 0, 0.2841364
C:\SDV\Data\IMG\center_2024_11_19_17_52_29_597.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_29_597.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_29_597.jpg, 0, 0.1367385, 0, 0.5849853
C:\SDV\Data\IMG\center_2024_11_19_17_52_29_704.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_29_704.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_29_704.jpg, 0, 0, 0, 0.610505
C:\SDV\Data\IMG\center_2024_11_19_17_52_29_807.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_29_807.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_29_807.jpg, 0, 0, 0, 0.6040072
C:\SDV\Data\IMG\center_2024_11_19_17_52_29_908.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_29_908.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_29_908.jpg, 0, 0, 0, 0.5979582
C:\SDV\Data\IMG\center_2024_11_19_17_52_30_013.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_30_013.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_30_013.jpg, 0, 0, 0, 0.5919673
C:\SDV\Data\IMG\center_2024_11_19_17_52_30_117.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_30_117.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_30_117.jpg, 0, 0, 0, 0.5860369
C:\SDV\Data\IMG\center_2024_11_19_17_52_30_224.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_30_224.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_30_224.jpg, 0, 0.1158222, 0, 0.6179723
C:\SDV\Data\IMG\center_2024_11_19_17_52_30_328.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_30_328.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_30_328.jpg, 0, 0.426237, 0, 0.9705269
C:\SDV\Data\IMG\center_2024_11_19_17_52_30_432.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_30_432.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_30_432.jpg, 0, 0.3128733, 0, 1.493223
C:\SDV\Data\IMG\center_2024_11_19_17_52_30_533.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_30_533.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_30_533.jpg, 0, 0.0121053, 0, 1.617236
C:\SDV\Data\IMG\center_2024_11_19_17_52_30_639.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_30_639.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_30_639.jpg, -0.07552619, 0, 0, 1.600943
C:\SDV\Data\IMG\center_2024_11_19_17_52_30_739.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_30_739.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_30_739.jpg, -0.374427, 0, 0, 1.577497
C:\SDV\Data\IMG\center_2024_11_19_17_52_30_845.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_30_845.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_30_845.jpg, -0.2984961, 0, 0, 1.554839
C:\SDV\Data\IMG\center_2024_11_19_17_52_30_948.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_30_948.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_30_948.jpg, -0.004487962, 0, 0, 1.539801
C:\SDV\Data\IMG\center_2024_11_19_17_52_31_051.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_31_051.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_31_051.jpg, 0, 0, 0, 1.524253
C:\SDV\Data\IMG\center_2024_11_19_17_52_31_159.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_31_159.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_31_159.jpg, -0.2744787, 0, 0, 1.505006
C:\SDV\Data\IMG\center_2024_11_19_17_52_31_264.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_31_264.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_31_264.jpg, -0.1767291, 0, 0, 1.483911
C:\SDV\Data\IMG\center_2024_11_19_17_52_31_368.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_31_368.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_31_368.jpg, 0, 0, 0, 1.468505
C:\SDV\Data\IMG\center_2024_11_19_17_52_31_471.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_31_471.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_31_471.jpg, 0, 0.3063165, 0, 1.648848
C:\SDV\Data\IMG\center_2024_11_19_17_52_31_574.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_31_574.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_31_574.jpg, 0, 0.6144741, 0, 2.260858
C:\SDV\Data\IMG\center_2024_11_19_17_52_31_680.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_31_680.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_31_680.jpg, 0, 0.9040169, 0, 3.176715
C:\SDV\Data\IMG\center_2024_11_19_17_52_31_787.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_31_787.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_31_787.jpg, 0, 1, 0, 4.586101
C:\SDV\Data\IMG\center_2024_11_19_17_52_31_887.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_31_887.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_31_887.jpg, -0.1143033, 1, 0, 5.743634
C:\SDV\Data\IMG\center_2024_11_19_17_52_31_995.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_31_995.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_31_995.jpg, -0.3924759, 1, 0, 6.86121
C:\SDV\Data\IMG\center_2024_11_19_17_52_32_100.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_32_100.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_32_100.jpg, -0.09786929, 1, 0, 7.999773
C:\SDV\Data\IMG\center_2024_11_19_17_52_32_205.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_32_205.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_32_205.jpg, 0, 1, 0, 9.343219
C:\SDV\Data\IMG\center_2024_11_19_17_52_32_310.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_32_310.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_32_310.jpg, 0, 1, 0, 10.45684
C:\SDV\Data\IMG\center_2024_11_19_17_52_32_412.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_32_412.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_32_412.jpg, 0, 1, 0, 11.6582
C:\SDV\Data\IMG\center_2024_11_19_17_52_32_518.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_32_518.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_32_518.jpg, -0.1726728, 1, 0, 12.6258
C:\SDV\Data\IMG\center_2024_11_19_17_52_32_620.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_32_620.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_32_620.jpg, -0.479265, 1, 0, 13.70172
C:\SDV\Data\IMG\center_2024_11_19_17_52_32_726.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_32_726.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_32_726.jpg, -0.2082408, 1, 0, 14.96512
C:\SDV\Data\IMG\center_2024_11_19_17_52_32_829.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_32_829.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_32_829.jpg, 0, 1, 0, 15.89824
C:\SDV\Data\IMG\center_2024_11_19_17_52_32_932.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_32_932.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_32_932.jpg, -0.0639921, 1, 0, 17.01305
C:\SDV\Data\IMG\center_2024_11_19_17_52_33_035.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_33_035.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_33_035.jpg, -0.3506427, 1, 0, 17.97086
C:\SDV\Data\IMG\center_2024_11_19_17_52_33_142.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_33_142.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_33_142.jpg, -0.03580261, 1, 0, 19.21409
C:\SDV\Data\IMG\center_2024_11_19_17_52_33_247.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_33_247.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_33_247.jpg, -0.1355556, 1, 0, 20.20954
C:\SDV\Data\IMG\center_2024_11_19_17_52_33_355.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_33_355.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_33_355.jpg, -0.2783073, 1, 0, 21.17895
C:\SDV\Data\IMG\center_2024_11_19_17_52_33_459.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_33_459.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_33_459.jpg, 0, 1, 0, 22.1618
C:\SDV\Data\IMG\center_2024_11_19_17_52_33_562.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_33_562.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_33_562.jpg, -0.1966833, 1, 0, 23.33521
C:\SDV\Data\IMG\center_2024_11_19_17_52_33_670.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_33_670.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_33_670.jpg, -0.4124112, 1, 0, 24.20255
C:\SDV\Data\IMG\center_2024_11_19_17_52_33_774.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_33_774.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_33_774.jpg, -0.09881939, 1, 0, 25.16427
C:\SDV\Data\IMG\center_2024_11_19_17_52_33_878.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_33_878.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_33_878.jpg, -0.1809231, 1, 0, 26.1086
C:\SDV\Data\IMG\center_2024_11_19_17_52_33_990.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_33_990.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_33_990.jpg, -0.3020232, 1, 0, 27.15682
C:\SDV\Data\IMG\center_2024_11_19_17_52_34_096.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_34_096.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_34_096.jpg, 0, 1, 0, 28.09442
C:\SDV\Data\IMG\center_2024_11_19_17_52_34_202.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_34_202.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_34_202.jpg, 0, 1, 0, 29.1963
C:\SDV\Data\IMG\center_2024_11_19_17_52_34_304.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_34_304.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_34_304.jpg, 0, 1, 0, 30.10987
C:\SDV\Data\IMG\center_2024_11_19_17_52_34_406.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_34_406.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_34_406.jpg, 0, 1, 0, 30.18996
C:\SDV\Data\IMG\center_2024_11_19_17_52_34_515.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_34_515.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_34_515.jpg, -0.0402, 1, 0, 30.18934
C:\SDV\Data\IMG\center_2024_11_19_17_52_34_624.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_34_624.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_34_624.jpg, -0.3682695, 1, 0, 30.16006
C:\SDV\Data\IMG\center_2024_11_19_17_52_34_726.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_34_726.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_34_726.jpg, -0.6753, 1, 0, 30.11901
C:\SDV\Data\IMG\center_2024_11_19_17_52_34_831.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_34_831.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_34_831.jpg, -0.4975086, 1, 0, 30.18308
C:\SDV\Data\IMG\center_2024_11_19_17_52_34_938.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_34_938.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_34_938.jpg, -0.2043243, 0.9425557, 0, 30.1969
C:\SDV\Data\IMG\center_2024_11_19_17_52_35_045.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_35_045.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_35_045.jpg, 0, 1, 0, 30.18873
C:\SDV\Data\IMG\center_2024_11_19_17_52_35_151.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_35_151.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_35_151.jpg, 0, 0.7536557, 0, 30.14218
C:\SDV\Data\IMG\center_2024_11_19_17_52_35_256.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_35_256.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_35_256.jpg, 0, 0.4609462, 0, 30.07059
C:\SDV\Data\IMG\center_2024_11_19_17_52_35_365.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_35_365.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_35_365.jpg, 0.2281293, 0.1105655, 0, 29.94222
C:\SDV\Data\IMG\center_2024_11_19_17_52_35_474.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_35_474.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_35_474.jpg, 0.2622516, 0, 0, 29.56453
C:\SDV\Data\IMG\center_2024_11_19_17_52_35_574.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_35_574.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_35_574.jpg, 0, 0.0854265, 0, 29.27282
C:\SDV\Data\IMG\center_2024_11_19_17_52_35_682.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_35_682.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_35_682.jpg, 0, 0.3758448, 0, 29.30919
C:\SDV\Data\IMG\center_2024_11_19_17_52_35_790.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_35_790.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_35_790.jpg, -0.0297753, 0.05125528, 0, 29.29159
C:\SDV\Data\IMG\center_2024_11_19_17_52_35_890.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_35_890.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_35_890.jpg, -0.3073266, 0, 0, 28.94277
C:\SDV\Data\IMG\center_2024_11_19_17_52_35_995.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_35_995.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_35_995.jpg, -0.04003408, 0, 0, 28.62799
C:\SDV\Data\IMG\center_2024_11_19_17_52_36_102.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_36_102.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_36_102.jpg, 0, 0, 0, 28.27844
C:\SDV\Data\IMG\center_2024_11_19_17_52_36_202.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_36_202.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_36_202.jpg, 0, 0, 0, 27.9939
C:\SDV\Data\IMG\center_2024_11_19_17_52_36_312.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_36_312.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_36_312.jpg, 0, 0, 0, 27.71271
C:\SDV\Data\IMG\center_2024_11_19_17_52_36_415.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_36_415.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_36_415.jpg, -0.2863761, 0, 0, 27.39709
C:\SDV\Data\IMG\center_2024_11_19_17_52_36_524.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_36_524.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_36_524.jpg, -0.2494647, 0, 0, 26.95114
C:\SDV\Data\IMG\center_2024_11_19_17_52_36_628.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_36_628.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_36_628.jpg, 0, 0.2582685, 0, 26.78745
C:\SDV\Data\IMG\center_2024_11_19_17_52_36_730.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_36_730.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_36_730.jpg, 0, 0.5409732, 0, 26.991
C:\SDV\Data\IMG\center_2024_11_19_17_52_36_835.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_36_835.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_36_835.jpg, 0, 0.5519571, 0, 27.28027
C:\SDV\Data\IMG\center_2024_11_19_17_52_36_944.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_36_944.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_36_944.jpg, 0, 0.8459763, 0, 27.99925
C:\SDV\Data\IMG\center_2024_11_19_17_52_37_050.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_37_050.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_37_050.jpg, 0, 0.8913983, 0, 28.67785
C:\SDV\Data\IMG\center_2024_11_19_17_52_37_150.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_37_150.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_37_150.jpg, -0.0757701, 0.8343667, 0, 29.52387
C:\SDV\Data\IMG\center_2024_11_19_17_52_37_256.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_37_256.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_37_256.jpg, 0, 0.5160583, 0, 30.0459
C:\SDV\Data\IMG\center_2024_11_19_17_52_37_356.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_37_356.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_37_356.jpg, 0, 0.2141662, 0, 30.00432
C:\SDV\Data\IMG\center_2024_11_19_17_52_37_456.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_37_456.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_37_456.jpg, -0.1887774, 0, 0, 29.78518
C:\SDV\Data\IMG\center_2024_11_19_17_52_37_558.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_37_558.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_37_558.jpg, -0.2376549, 0, 0, 29.40005
C:\SDV\Data\IMG\center_2024_11_19_17_52_37_668.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_37_668.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_37_668.jpg, -0.6148071, 0, 0, 28.85581
C:\SDV\Data\IMG\center_2024_11_19_17_52_37_770.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_37_770.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_37_770.jpg, -0.3316443, 0, 0, 28.50254
C:\SDV\Data\IMG\center_2024_11_19_17_52_37_878.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_37_878.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_37_878.jpg, -0.0132849, 0, 0, 28.2231
C:\SDV\Data\IMG\center_2024_11_19_17_52_37_983.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_37_983.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_37_983.jpg, 0, 0.1194819, 0, 27.96487
C:\SDV\Data\IMG\center_2024_11_19_17_52_38_089.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_38_089.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_38_089.jpg, 0, 0, 0, 27.71255
C:\SDV\Data\IMG\center_2024_11_19_17_52_38_197.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_38_197.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_38_197.jpg, 0.1908153, 0, 0, 27.41811
C:\SDV\Data\IMG\center_2024_11_19_17_52_38_303.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_38_303.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_38_303.jpg, 0.2371488, 0, 0, 26.97319
C:\SDV\Data\IMG\center_2024_11_19_17_52_38_410.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_38_410.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_38_410.jpg, 0, 0, 0, 26.69683
C:\SDV\Data\IMG\center_2024_11_19_17_52_38_514.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_38_514.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_38_514.jpg, 0, 0.2129112, 0, 26.51584
C:\SDV\Data\IMG\center_2024_11_19_17_52_38_617.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_38_617.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_38_617.jpg, 0, 0.1537632, 0, 26.58374
C:\SDV\Data\IMG\center_2024_11_19_17_52_38_717.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_38_717.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_38_717.jpg, 0, 0, 0, 26.36118
C:\SDV\Data\IMG\center_2024_11_19_17_52_38_825.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_38_825.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_38_825.jpg, 0, 0.1832427, 0, 26.09886
C:\SDV\Data\IMG\center_2024_11_19_17_52_38_936.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_38_936.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_38_936.jpg, 0, 0.4796499, 0, 26.22939
C:\SDV\Data\IMG\center_2024_11_19_17_52_39_038.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_39_038.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_39_038.jpg, -0.0833121, 0.1765254, 0, 26.36927
C:\SDV\Data\IMG\center_2024_11_19_17_52_39_140.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_39_140.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_39_140.jpg, -0.3117972, 0, 0, 26.08222
C:\SDV\Data\IMG\center_2024_11_19_17_52_39_245.jpg, C:\SDV\Data\IMG\left_2024_11_19_17_52_39_245.jpg, C:\SDV\Data\IMG\right_2024_11_19_17_52_39_245.jpg, 0, 0, 0, 25.7587
